date,symbol,close,volume
2025-07-23,EABL,202.57,199743
2025-07-24,EABL,205.90,1736081
2025-07-25,EABL,208.72,2411504
2025-07-28,EABL,205.43,2973092
2025-07-29,EABL,207.32,2461405
2025-07-30,EABL,210.33,1685692
2025-07-31,EABL,210.24,698766
2025-08-01,EABL,208.41,357573
2025-08-04,EABL,209.93,1362577
2025-08-05,EABL,213.04,2369566
2025-08-06,EABL,211.33,1876527
2025-08-07,EABL,208.85,2342998
2025-08-08,EABL,208.21,2856780
2025-08-11,EABL,209.55,1488760
2025-08-12,EABL,208.21,1474806
2025-08-13,EABL,205.98,953046
2025-08-14,EABL,203.02,2337610
2025-08-15,EABL,206.64,1214067
2025-08-18,EABL,208.92,242039
2025-08-19,EABL,207.97,82619
2025-08-20,EABL,207.48,1774572
2025-08-21,EABL,208.87,1804916
2025-08-22,EABL,212.97,79823
2025-08-25,EABL,213.63,2889641
2025-08-26,EABL,216.98,1415108
2025-08-27,EABL,214.73,450585
2025-08-28,EABL,213.47,994701
2025-08-29,EABL,216.22,1756094
2025-09-01,EABL,221.06,2874662
2025-09-02,EABL,222.41,99834
2025-09-03,EABL,219.25,2623996
2025-09-04,EABL,220.50,2556213
2025-09-05,EABL,224.69,1179727
2025-09-08,EABL,229.59,458302
2025-09-09,EABL,227.11,1351005
2025-09-10,EABL,226.22,2131365
2025-09-11,EABL,228.99,2807894
2025-09-12,EABL,227.05,2811421
2025-09-15,EABL,229.81,1866324
2025-09-16,EABL,228.63,2368029
2025-09-17,EABL,232.00,1031449
2025-09-18,EABL,236.19,520577
2025-09-19,EABL,236.05,1500040
2025-09-22,EABL,241.12,2348082
2025-09-23,EABL,238.15,2025067
2025-09-24,EABL,234.48,894278
2025-09-25,EABL,230.91,1228317
2025-09-26,EABL,235.46,1429440
2025-09-29,EABL,231.73,1759112
2025-09-30,EABL,227.82,1031428
2025-10-01,EABL,224.56,2794548
2025-10-02,EABL,220.83,2651451
2025-10-03,EABL,223.43,2043213
2025-10-06,EABL,226.17,2752677
2025-10-07,EABL,222.49,1175206
2025-10-08,EABL,224.84,2385869
2025-10-09,EABL,222.06,631367
2025-10-10,EABL,226.84,1036339
2025-10-13,EABL,230.60,647424
2025-10-14,EABL,228.96,1726953
2025-10-15,EABL,233.28,1049620
2025-10-16,EABL,237.97,1914206
2025-10-17,EABL,234.37,641639
2025-10-20,EABL,232.29,190980
2025-10-21,EABL,235.83,123906
2025-10-22,EABL,235.61,346025
2025-10-23,EABL,237.30,1071761
2025-10-24,EABL,235.63,2877277
2025-10-27,EABL,235.80,868446
2025-10-28,EABL,234.78,1275799
2025-10-29,EABL,235.21,2335921
2025-10-30,EABL,239.21,2012105
2025-10-31,EABL,237.93,448275
2025-11-03,EABL,234.57,1398230
2025-11-04,EABL,232.73,1219086
2025-11-05,EABL,232.10,1929936
2025-11-06,EABL,232.75,929740
2025-11-07,EABL,233.44,44717
2025-11-10,EABL,236.27,2066974
2025-11-11,EABL,232.95,226090
2025-11-12,EABL,229.03,643066
2025-11-13,EABL,231.83,2081946
2025-11-14,EABL,234.75,1850532
2025-11-17,EABL,234.20,912866
2025-11-18,EABL,236.60,2572894
2025-11-19,EABL,241.78,1953786
2025-11-20,EABL,243.97,2578356
2025-11-21,EABL,246.86,1860444
2025-11-24,EABL,244.92,2190838
2025-11-25,EABL,247.78,1188666
2025-11-26,EABL,243.63,2746198
2025-11-27,EABL,241.53,923221
2025-11-28,EABL,243.85,2349005
2025-12-01,EABL,242.14,2140573
2025-12-02,EABL,245.92,1313470
2025-12-03,EABL,248.49,2616150
2025-12-04,EABL,252.14,2311443
2025-12-05,EABL,249.54,2485448
2025-12-08,EABL,250.96,1542140
2025-12-09,EABL,247.34,2076043
2025-12-10,EABL,244.53,1512844
2025-12-11,EABL,243.31,855385
2025-12-12,EABL,245.66,688942
2025-12-15,EABL,246.77,1223456
2025-12-16,EABL,243.56,2897560
2025-12-17,EABL,243.37,2260870
2025-12-18,EABL,245.26,491469
2025-12-19,EABL,242.43,2501693
2025-12-22,EABL,245.13,1348904
2025-12-23,EABL,245.18,2896995
2025-12-24,EABL,249.04,138911
2025-12-25,EABL,251.51,2242213
2025-12-26,EABL,250.56,928540
2025-12-29,EABL,247.83,1380207
2025-12-30,EABL,249.61,986853
2025-12-31,EABL,252.16,820138
2026-01-01,EABL,253.70,2517566
2026-01-02,EABL,257.57,1240430
2026-01-05,EABL,263.09,1235824
2026-01-06,EABL,264.22,992653
2026-01-07,EABL,267.89,855574
2026-01-08,EABL,268.91,2120353
2026-01-09,EABL,270.32,450109
2026-01-12,EABL,268.21,500522
2026-01-13,EABL,270.13,644348
2026-01-14,EABL,268.12,1265634
2026-01-15,EABL,266.89,2878239
2026-01-16,EABL,270.57,1448717
2026-01-19,EABL,267.22,2163091
2026-01-20,EABL,270.64,570468
2026-01-21,EABL,272.42,514977
2026-01-22,EABL,274.10,153562
2026-01-23,EABL,275.15,923053
2026-01-26,EABL,272.12,2924192
2026-01-27,EABL,277.48,92006
2026-01-28,EABL,282.34,2559936
2026-01-29,EABL,278.96,756256
2026-01-30,EABL,276.24,1697448
2026-02-02,EABL,282.55,950001
2026-02-03,EABL,286.80,2609242
2026-02-04,EABL,283.35,2639166
2026-02-05,EABL,279.22,365776
2026-02-06,EABL,279.23,153038
2026-02-09,EABL,285.27,1626722
2026-02-10,EABL,288.96,683234
2026-02-11,EABL,291.65,1345349
2026-02-12,EABL,295.96,547483
2026-02-13,EABL,292.85,2343532
2026-02-16,EABL,296.86,2685807
2026-02-17,EABL,297.70,1452228
2026-02-18,EABL,302.00,1425042
2026-02-19,EABL,303.88,1055613
2026-02-20,EABL,306.22,56549
2026-02-23,EABL,307.46,2227291
2026-02-24,EABL,313.80,2881650
2026-02-25,EABL,314.35,2497692
2026-02-26,EABL,310.13,2778823
2026-02-27,EABL,305.79,2584457
2026-03-02,EABL,303.75,351673
2026-03-03,EABL,309.66,2152936
2026-03-04,EABL,312.56,1906400
2026-03-05,EABL,307.38,725753
2026-03-06,EABL,312.66,1671841
2026-03-09,EABL,307.34,2406381
2026-03-10,EABL,304.01,2899531
2026-03-11,EABL,306.01,414977
2026-03-12,EABL,312.32,2648503
2026-03-13,EABL,311.02,993578
2026-03-16,EABL,313.97,2510060
2026-03-17,EABL,311.60,2686458
2026-03-18,EABL,309.92,537608
2026-03-19,EABL,311.12,2356275
2026-03-20,EABL,315.19,2504957
2026-03-23,EABL,309.92,186333
2026-03-24,EABL,308.63,504851
2026-03-25,EABL,311.37,2879725
2026-03-26,EABL,311.38,2842456
2026-03-27,EABL,309.06,2973149
2026-03-30,EABL,309.44,2997623
2026-03-31,EABL,305.79,2164622
2026-04-01,EABL,311.69,2985557
2026-04-02,EABL,316.63,1546501
2026-04-03,EABL,311.89,295212
2026-04-06,EABL,311.84,2696311
2026-04-07,EABL,307.58,2901196
2026-04-08,EABL,306.31,1628231
2026-04-09,EABL,305.68,628199
2026-04-10,EABL,311.21,1206172
2026-04-13,EABL,318.31,1846579
2026-04-14,EABL,315.30,770755
2026-04-15,EABL,322.10,688878
2026-04-16,EABL,326.11,501986
2026-04-17,EABL,320.98,1884934
2026-04-20,EABL,327.68,2751623
2026-04-21,EABL,334.73,1043825
2026-04-22,EABL,329.03,2655215
2026-04-23,EABL,332.49,231687
2026-04-24,EABL,329.78,812828
2025-06-02,BAT,523.48,2369212
2025-06-03,BAT,526.06,2396102
2025-06-04,BAT,527.31,1452111
2025-06-05,BAT,524.07,1365391
2025-06-06,BAT,522.77,742554
2025-06-09,BAT,521.26,1645108
2025-06-10,BAT,522.63,932061
2025-06-11,BAT,516.96,674642
2025-06-12,BAT,522.77,1737328
2025-06-13,BAT,525.28,1056836
2025-06-16,BAT,521.46,201857
2025-06-17,BAT,531.21,844899
2025-06-18,BAT,539.49,1343496
2025-06-19,BAT,538.61,534918
2025-06-20,BAT,544.67,1919628
2025-06-23,BAT,552.07,479016
2025-06-24,BAT,561.14,2066336
2025-06-25,BAT,559.31,2597104
2025-06-26,BAT,571.20,2346637
2025-06-27,BAT,569.11,781331
2025-06-30,BAT,568.34,1718486
2025-07-01,BAT,573.84,901302
2025-07-02,BAT,566.86,1174846
2025-07-03,BAT,565.62,1246479
2025-07-04,BAT,559.26,940662
2025-07-07,BAT,568.84,1027727
2025-07-08,BAT,571.63,2736778
2025-07-09,BAT,583.86,2188162
2025-07-10,BAT,578.75,374745
2025-07-11,BAT,588.63,1852097
2025-07-14,BAT,590.63,1216794
2025-07-15,BAT,583.57,947714
2025-07-16,BAT,584.08,889547
2025-07-17,BAT,588.74,1350520
2025-07-18,BAT,580.48,949439
2025-07-21,BAT,583.76,277389
2025-07-22,BAT,578.38,1594758
2025-07-23,BAT,580.62,310116
2025-07-24,BAT,575.56,99637
2025-07-25,BAT,579.48,592980
2025-07-28,BAT,573.79,1561862
2025-07-29,BAT,582.57,2137054
2025-07-30,BAT,578.67,1087880
2025-07-31,BAT,585.31,1197830
2025-08-01,BAT,585.59,514611
2025-08-04,BAT,587.02,1504291
2025-08-05,BAT,584.44,257127
2025-08-06,BAT,577.11,1133703
2025-08-07,BAT,584.23,1430348
2025-08-08,BAT,580.96,45285
2025-08-11,BAT,589.30,113750
2025-08-12,BAT,601.70,1193214
2025-08-13,BAT,594.17,995757
2025-08-14,BAT,589.07,725893
2025-08-15,BAT,592.37,548752
2025-08-18,BAT,604.26,2220309
2025-08-19,BAT,610.19,1876027
2025-08-20,BAT,623.24,1955707
2025-08-21,BAT,625.12,1584151
2025-08-22,BAT,625.95,2960633
2025-08-25,BAT,636.16,277623
2025-08-26,BAT,633.36,1276410
2025-08-27,BAT,641.63,1460370
2025-08-28,BAT,642.40,2723440
2025-08-29,BAT,650.44,1321810
2025-09-01,BAT,639.41,469891
2025-09-02,BAT,635.10,2479560
2025-09-03,BAT,643.68,1783782
2025-09-04,BAT,658.07,2750696
2025-09-05,BAT,647.13,1994989
2025-09-08,BAT,641.19,2317428
2025-09-09,BAT,639.29,182448
2025-09-10,BAT,631.44,2780255
2025-09-11,BAT,621.32,1983795
2025-09-12,BAT,633.68,182435
2025-09-15,BAT,626.01,625349
2025-09-16,BAT,621.11,2810535
2025-09-17,BAT,629.36,2519975
2025-09-18,BAT,626.31,2896595
2025-09-19,BAT,617.73,1939477
2025-09-22,BAT,615.58,503125
2025-09-23,BAT,626.35,2068591
2025-09-24,BAT,622.92,1238562
2025-09-25,BAT,615.69,2865986
2025-09-26,BAT,620.88,739392
2025-09-29,BAT,635.10,488135
2025-09-30,BAT,631.25,363966
2025-10-01,BAT,629.78,592826
2025-10-02,BAT,623.37,1568013
2025-10-03,BAT,630.18,1229477
2025-10-06,BAT,643.62,2195181
2025-10-07,BAT,640.27,388194
2025-10-08,BAT,645.69,346206
2025-10-09,BAT,643.82,1407996
2025-10-10,BAT,639.58,998501
2025-10-13,BAT,643.16,718545
2025-10-14,BAT,649.14,753708
2025-10-15,BAT,638.20,1433560
2025-10-16,BAT,628.72,1460399
2025-10-17,BAT,623.86,605534
2025-10-20,BAT,626.51,2181182
2025-10-21,BAT,623.67,49951
2025-10-22,BAT,619.11,1765622
2025-10-23,BAT,620.26,386835
2025-10-24,BAT,632.86,2439222
2025-10-27,BAT,631.36,2256024
2025-10-28,BAT,625.08,1154272
2025-10-29,BAT,634.81,2408515
2025-10-30,BAT,646.42,2095653
2025-10-31,BAT,649.03,2147928
2025-11-03,BAT,646.98,388937
2025-11-04,BAT,661.07,1965489
2025-11-05,BAT,672.89,1958907
2025-11-06,BAT,685.28,1219841
2025-11-07,BAT,687.42,408645
2025-11-10,BAT,686.31,2322820
2025-11-11,BAT,683.16,2626513
2025-11-12,BAT,672.89,1991476
2025-11-13,BAT,673.78,1790990
2025-11-14,BAT,671.81,2761472
2025-11-17,BAT,663.94,2372682
2025-11-18,BAT,674.57,1829329
2025-11-19,BAT,670.78,642953
2025-11-20,BAT,671.99,1300639
2025-11-21,BAT,677.98,1617967
2025-11-24,BAT,687.28,1938625
2025-11-25,BAT,694.00,168832
2025-11-26,BAT,684.98,1997412
2025-11-27,BAT,674.15,1121951
2025-11-28,BAT,683.49,994360
2025-12-01,BAT,685.61,1705039
2025-12-02,BAT,680.18,2186535
2025-12-03,BAT,676.52,2369496
2025-12-04,BAT,690.98,2177760
2025-12-05,BAT,696.72,1140146
2025-12-08,BAT,701.33,2886240
2025-12-09,BAT,696.99,943892
2025-12-10,BAT,691.27,549502
2025-12-11,BAT,685.98,1478983
2025-12-12,BAT,679.27,1920387
2025-12-15,BAT,672.01,1570124
2025-12-16,BAT,668.94,1141823
2025-12-17,BAT,665.63,1484513
2025-12-18,BAT,674.25,2812478
2025-12-19,BAT,676.96,2248116
2025-12-22,BAT,672.55,2378759
2025-12-23,BAT,675.40,1734689
2025-12-24,BAT,685.70,2810956
2025-12-25,BAT,700.07,2796900
2025-12-26,BAT,701.33,1175669
2025-12-29,BAT,710.41,1153145
2025-12-30,BAT,721.52,1400362
2025-12-31,BAT,728.59,2422746
2026-01-01,BAT,734.53,2790381
2026-01-02,BAT,749.10,1584765
2026-01-05,BAT,748.96,1665949
2026-01-06,BAT,752.40,845524
2026-01-07,BAT,762.59,333137
2026-01-08,BAT,757.18,1068523
2026-01-09,BAT,771.01,844127
2026-01-12,BAT,759.33,382420
2026-01-13,BAT,762.97,433809
2026-01-14,BAT,776.23,874664
2026-01-15,BAT,772.58,338223
2026-01-16,BAT,784.87,721758
2026-01-19,BAT,778.64,2781871
2026-01-20,BAT,780.83,831725
2026-01-21,BAT,769.32,80829
2026-01-22,BAT,763.99,2668866
2026-01-23,BAT,777.37,2946699
2026-01-26,BAT,769.82,2767572
2026-01-27,BAT,786.42,987935
2026-01-28,BAT,782.26,628964
2026-01-29,BAT,793.08,1450690
2026-01-30,BAT,807.75,2022084
2026-02-02,BAT,817.53,2288691
2026-02-03,BAT,809.30,2097263
2026-02-04,BAT,815.04,1818841
2026-02-05,BAT,810.27,1700855
2026-02-06,BAT,825.53,2467909
2026-02-09,BAT,843.19,2782219
2026-02-10,BAT,862.02,228323
2026-02-11,BAT,874.74,300224
2026-02-12,BAT,894.37,1730709
2026-02-13,BAT,911.57,1719258
2026-02-16,BAT,904.53,2448335
2026-02-17,BAT,923.78,1095097
2026-02-18,BAT,933.23,2334824
2026-02-19,BAT,933.27,1259158
2026-02-20,BAT,936.35,503707
2026-02-23,BAT,927.96,1711090
2026-02-24,BAT,945.23,2988139
2026-02-25,BAT,966.42,2699679
2026-02-26,BAT,981.19,1775803
2026-02-27,BAT,974.94,1710988
2026-03-02,BAT,959.55,811470
2026-03-03,BAT,944.26,1605098
2026-03-04,BAT,945.69,1900155
2026-03-05,BAT,940.65,288701
2026-03-06,BAT,948.26,2933342
2026-03-09,BAT,957.47,1504607
2026-03-10,BAT,945.14,988803
2026-03-11,BAT,961.06,1936043
2026-03-12,BAT,950.06,2637351
2026-03-13,BAT,951.66,521488
2026-03-16,BAT,969.52,2944598
2026-03-17,BAT,973.47,1113430
2026-03-18,BAT,991.16,1834138
2026-03-19,BAT,998.62,2501354
2026-03-20,BAT,983.92,272949
2026-03-23,BAT,979.43,2580214
2026-03-24,BAT,1001.70,2599137
2026-03-25,BAT,1018.22,2191570
2026-03-26,BAT,1001.66,2811037
2026-03-27,BAT,1004.15,1857046
2026-03-30,BAT,1024.38,513617
2026-03-31,BAT,1023.66,2767015
2026-04-01,BAT,1032.99,2608449
2026-04-02,BAT,1041.18,913817
2026-04-03,BAT,1058.99,2119047
2026-04-06,BAT,1076.43,482722
2026-04-07,BAT,1072.45,835177
2026-04-08,BAT,1067.12,294697
2026-04-09,BAT,1082.88,321349
2026-04-10,BAT,1103.12,2579729
2026-04-13,BAT,1124.36,2894098
2026-04-14,BAT,1105.97,1456743
2026-04-15,BAT,1123.70,2629896
2026-04-16,BAT,1105.69,844256
2026-04-17,BAT,1110.10,1543008
2026-04-20,BAT,1131.08,1376120
2026-04-21,BAT,1123.30,560101
2026-04-22,BAT,1139.13,2058291
2026-04-23,BAT,1136.17,2482647
2026-04-24,BAT,1155.13,1384226
2025-06-02,BAMB,42.35,2938826
2025-06-03,BAMB,41.82,1411852
2025-06-04,BAMB,42.23,728310
2025-06-05,BAMB,42.12,1748554
2025-06-06,BAMB,42.15,685887
2025-06-09,BAMB,41.50,2990494
2025-06-10,BAMB,41.11,600486
2025-06-11,BAMB,40.56,2689206
2025-06-12,BAMB,41.11,2562224
2025-06-13,BAMB,41.32,673942
2025-06-16,BAMB,41.85,923690
2025-06-17,BAMB,41.19,2068865
2025-06-18,BAMB,40.63,2282511
2025-06-19,BAMB,40.95,318496
2025-06-20,BAMB,41.59,2600738
2025-06-23,BAMB,42.25,2961821
2025-06-24,BAMB,41.80,567688
2025-06-25,BAMB,42.16,1840632
2025-06-26,BAMB,42.85,2642116
2025-06-27,BAMB,43.12,2483813
2025-06-30,BAMB,42.43,229313
2025-07-01,BAMB,41.86,117793
2025-07-02,BAMB,41.40,611215
2025-07-03,BAMB,41.47,2312177
2025-07-04,BAMB,42.27,1973978
2025-07-07,BAMB,42.06,1728102
2025-07-08,BAMB,42.65,2623522
2025-07-09,BAMB,41.97,1202524
2025-07-10,BAMB,42.87,1177077
2025-07-11,BAMB,42.98,2580744
2025-07-14,BAMB,43.24,1609588
2025-07-15,BAMB,43.39,465110
2025-07-16,BAMB,42.92,670237
2025-07-17,BAMB,42.47,550866
2025-07-18,BAMB,42.20,813117
2025-07-21,BAMB,42.23,2436595
2025-07-22,BAMB,42.27,683235
2025-07-23,BAMB,42.50,418410
2025-07-24,BAMB,42.79,2045976
2025-07-25,BAMB,42.71,554206
2025-07-28,BAMB,42.47,248874
2025-07-29,BAMB,42.09,258851
2025-07-30,BAMB,42.44,2853843
2025-07-31,BAMB,43.02,1140111
2025-08-01,BAMB,42.65,2938820
2025-08-04,BAMB,42.22,567694
2025-08-05,BAMB,42.76,150459
2025-08-06,BAMB,43.25,1943912
2025-08-07,BAMB,43.00,1210130
2025-08-08,BAMB,42.57,1276115
2025-08-11,BAMB,42.38,2112067
2025-08-12,BAMB,43.02,467006
2025-08-13,BAMB,43.47,2987734
2025-08-14,BAMB,43.07,1426993
2025-08-15,BAMB,42.36,1701831
2025-08-18,BAMB,42.22,558019
2025-08-19,BAMB,42.34,1154655
2025-08-20,BAMB,42.50,2540838
2025-08-21,BAMB,43.32,1853786
2025-08-22,BAMB,43.18,1716946
2025-08-25,BAMB,43.89,2330095
2025-08-26,BAMB,44.18,302018
2025-08-27,BAMB,44.86,590315
2025-08-28,BAMB,44.72,2489105
2025-08-29,BAMB,45.57,1149364
2025-09-01,BAMB,44.89,822111
2025-09-02,BAMB,45.16,2284572
2025-09-03,BAMB,44.50,2763779
2025-09-04,BAMB,44.39,783122
2025-09-05,BAMB,44.59,2009809
2025-09-08,BAMB,44.60,1062602
2025-09-09,BAMB,45.19,226595
2025-09-10,BAMB,45.69,439200
2025-09-11,BAMB,46.08,668896
2025-09-12,BAMB,46.43,1275789
2025-09-15,BAMB,46.61,1828067
2025-09-16,BAMB,46.16,133117
2025-09-17,BAMB,46.94,1624539
2025-09-18,BAMB,47.34,1752868
2025-09-19,BAMB,47.13,1676615
2025-09-22,BAMB,47.71,2843127
2025-09-23,BAMB,47.65,2840102
2025-09-24,BAMB,47.49,1613461
2025-09-25,BAMB,46.87,2724638
2025-09-26,BAMB,47.09,2154821
2025-09-29,BAMB,47.46,1436646
2025-09-30,BAMB,48.26,2689974
2025-10-01,BAMB,49.30,2407139
2025-10-02,BAMB,49.43,2149179
2025-10-03,BAMB,50.04,87603
2025-10-06,BAMB,49.20,1765208
2025-10-07,BAMB,48.79,1806154
2025-10-08,BAMB,49.86,1053032
2025-10-09,BAMB,50.60,2757329
2025-10-10,BAMB,50.39,2106735
2025-10-13,BAMB,50.48,2197001
2025-10-14,BAMB,49.74,569927
2025-10-15,BAMB,50.81,1149756
2025-10-16,BAMB,50.62,1195030
2025-10-17,BAMB,51.71,140894
2025-10-20,BAMB,50.89,797416
2025-10-21,BAMB,50.87,1825550
2025-10-22,BAMB,51.66,1987436
2025-10-23,BAMB,51.73,838541
2025-10-24,BAMB,52.36,2876526
2025-10-27,BAMB,52.96,595625
2025-10-28,BAMB,53.44,628883
2025-10-29,BAMB,54.27,1923836
2025-10-30,BAMB,54.60,1473662
2025-10-31,BAMB,53.92,2024461
2025-11-03,BAMB,53.58,911069
2025-11-04,BAMB,54.14,2432380
2025-11-05,BAMB,54.90,1185455
2025-11-06,BAMB,54.14,999684
2025-11-07,BAMB,54.46,2937519
2025-11-10,BAMB,54.71,1462356
2025-11-11,BAMB,54.23,1858584
2025-11-12,BAMB,55.02,1917771
2025-11-13,BAMB,55.45,1904270
2025-11-14,BAMB,54.68,888464
2025-11-17,BAMB,53.94,1428228
2025-11-18,BAMB,53.44,499671
2025-11-19,BAMB,53.43,2757618
2025-11-20,BAMB,53.89,2537801
2025-11-21,BAMB,53.74,763990
2025-11-24,BAMB,53.47,255515
2025-11-25,BAMB,53.06,114751
2025-11-26,BAMB,53.03,2180700
2025-11-27,BAMB,53.92,947369
2025-11-28,BAMB,53.67,1483785
2025-12-01,BAMB,52.92,2049828
2025-12-02,BAMB,53.81,231522
2025-12-03,BAMB,54.34,2924304
2025-12-04,BAMB,53.68,1550022
2025-12-05,BAMB,54.43,2822322
2025-12-08,BAMB,55.36,1477954
2025-12-09,BAMB,55.72,1278372
2025-12-10,BAMB,54.91,662373
2025-12-11,BAMB,55.68,1809502
2025-12-12,BAMB,56.25,1278655
2025-12-15,BAMB,55.56,498034
2025-12-16,BAMB,56.25,1414071
2025-12-17,BAMB,55.77,2549130
2025-12-18,BAMB,56.80,1917880
2025-12-19,BAMB,57.61,1250639
2025-12-22,BAMB,58.03,730885
2025-12-23,BAMB,59.00,370863
2025-12-24,BAMB,58.94,688417
2025-12-25,BAMB,58.84,119277
2025-12-26,BAMB,58.28,490742
2025-12-29,BAMB,57.48,308222
2025-12-30,BAMB,57.05,1553940
2025-12-31,BAMB,58.28,793126
2026-01-01,BAMB,57.66,1041498
2026-01-02,BAMB,58.20,752002
2026-01-05,BAMB,57.94,667988
2026-01-06,BAMB,57.00,2251477
2026-01-07,BAMB,56.76,2673128
2026-01-08,BAMB,56.32,2694165
2026-01-09,BAMB,55.98,874167
2026-01-12,BAMB,56.96,745219
2026-01-13,BAMB,58.10,2054635
2026-01-14,BAMB,58.65,498468
2026-01-15,BAMB,58.54,743555
2026-01-16,BAMB,58.16,2979842
2026-01-19,BAMB,57.99,1416596
2026-01-20,BAMB,58.23,1062118
2026-01-21,BAMB,58.82,577973
2026-01-22,BAMB,59.92,2757677
2026-01-23,BAMB,60.32,2170346
2026-01-26,BAMB,59.98,397368
2026-01-27,BAMB,60.65,2838571
2026-01-28,BAMB,60.37,2277288
2026-01-29,BAMB,61.02,520611
2026-01-30,BAMB,62.03,415298
2026-02-02,BAMB,63.19,619644
2026-02-03,BAMB,62.63,2012249
2026-02-04,BAMB,63.26,2584506
2026-02-05,BAMB,63.82,860759
2026-02-06,BAMB,64.67,919639
2026-02-09,BAMB,63.60,1568473
2026-02-10,BAMB,63.75,2144266
2026-02-11,BAMB,63.22,1403641
2026-02-12,BAMB,63.25,2706682
2026-02-13,BAMB,63.48,579280
2026-02-16,BAMB,63.38,1456378
2026-02-17,BAMB,62.52,160227
2026-02-18,BAMB,62.64,2019665
2026-02-19,BAMB,62.38,1457413
2026-02-20,BAMB,62.00,1323390
2026-02-23,BAMB,62.06,743995
2026-02-24,BAMB,62.68,2222199
2026-02-25,BAMB,63.97,2272013
2026-02-26,BAMB,63.72,505263
2026-02-27,BAMB,64.60,2693504
2026-03-02,BAMB,64.60,2064950
2026-03-03,BAMB,64.09,84044
2026-03-04,BAMB,65.35,722780
2026-03-05,BAMB,64.30,667399
2026-03-06,BAMB,63.50,213661
2026-03-09,BAMB,64.64,370086
2026-03-10,BAMB,64.12,205947
2026-03-11,BAMB,63.54,954930
2026-03-12,BAMB,62.91,874480
2026-03-13,BAMB,63.65,2839124
2026-03-16,BAMB,64.98,1385233
2026-03-17,BAMB,66.03,369856
2026-03-18,BAMB,65.30,1148235
2026-03-19,BAMB,65.01,1637878
2026-03-20,BAMB,64.54,2051170
2026-03-23,BAMB,65.78,1705218
2026-03-24,BAMB,65.89,729349
2026-03-25,BAMB,66.60,1970229
2026-03-26,BAMB,66.82,1220353
2026-03-27,BAMB,67.17,1627857
2026-03-30,BAMB,67.74,2637212
2026-03-31,BAMB,68.38,760527
2026-04-01,BAMB,68.26,349385
2026-04-02,BAMB,68.38,1764113
2026-04-03,BAMB,67.56,1384825
2026-04-06,BAMB,67.66,1344969
2026-04-07,BAMB,67.31,2173515
2026-04-08,BAMB,67.67,2050653
2026-04-09,BAMB,68.72,985455
2026-04-10,BAMB,69.34,1822531
2026-04-13,BAMB,69.04,2028996
2026-04-14,BAMB,69.77,2297662
2026-04-15,BAMB,69.92,445861
2026-04-16,BAMB,69.15,1234361
2026-04-17,BAMB,69.84,1451486
2026-04-20,BAMB,69.02,1107593
2026-04-21,BAMB,69.49,931161
2026-04-22,BAMB,70.51,1759383
2026-04-23,BAMB,70.02,898996
2026-04-24,BAMB,69.74,2589372
2025-06-02,KPLC,9.03,1116813
2025-06-03,KPLC,8.96,1684598
2025-06-04,KPLC,9.01,1334323
2025-06-05,KPLC,8.98,1995475
2025-06-06,KPLC,8.85,86918
2025-06-09,KPLC,8.80,2791274
2025-06-10,KPLC,8.76,197472
2025-06-11,KPLC,8.93,1828318
2025-06-12,KPLC,8.97,2581226
2025-06-13,KPLC,8.99,603107
2025-06-16,KPLC,8.94,99384
2025-06-17,KPLC,8.90,2996470
2025-06-18,KPLC,8.83,2487482
2025-06-19,KPLC,8.89,2877473
2025-06-20,KPLC,8.97,515389
2025-06-23,KPLC,8.86,2949385
2025-06-24,KPLC,8.94,1049780
2025-06-25,KPLC,8.87,1774114
2025-06-26,KPLC,8.90,1473208
2025-06-27,KPLC,8.85,2538511
2025-06-30,KPLC,8.91,257317
2025-07-01,KPLC,9.03,1013971
2025-07-02,KPLC,8.90,2423269
2025-07-03,KPLC,8.99,2343744
2025-07-04,KPLC,8.84,2595699
2025-07-07,KPLC,8.95,2001324
2025-07-08,KPLC,8.91,1405024
2025-07-09,KPLC,9.01,2028003
2025-07-10,KPLC,9.21,2076655
2025-07-11,KPLC,9.09,2819498
2025-07-14,KPLC,9.10,2339758
2025-07-15,KPLC,9.03,1399184
2025-07-16,KPLC,9.15,1209256
2025-07-17,KPLC,9.16,1540878
2025-07-18,KPLC,9.24,789690
2025-07-21,KPLC,9.11,678499
2025-07-22,KPLC,9.30,2723118
2025-07-23,KPLC,9.16,2501749
2025-07-24,KPLC,9.20,2556617
2025-07-25,KPLC,9.36,1626291
2025-07-28,KPLC,9.36,1308740
2025-07-29,KPLC,9.31,2055617
2025-07-30,KPLC,9.37,2004159
2025-07-31,KPLC,9.31,88741
2025-08-01,KPLC,9.24,1956247
2025-08-04,KPLC,9.45,263100
2025-08-05,KPLC,9.44,2922572
2025-08-06,KPLC,9.48,2640815
2025-08-07,KPLC,9.68,2505586
2025-08-08,KPLC,9.84,857331
2025-08-11,KPLC,9.67,153761
2025-08-12,KPLC,9.63,2924903
2025-08-13,KPLC,9.59,2840981
2025-08-14,KPLC,9.66,2892145
2025-08-15,KPLC,9.63,2846215
2025-08-18,KPLC,9.80,2108743
2025-08-19,KPLC,9.69,2432004
2025-08-20,KPLC,9.63,1222616
2025-08-21,KPLC,9.64,340309
2025-08-22,KPLC,9.69,1039029
2025-08-25,KPLC,9.63,2646228
2025-08-26,KPLC,9.79,282265
2025-08-27,KPLC,9.66,248988
2025-08-28,KPLC,9.54,2827310
